Disease,Symptom_1,Symptom_2,Symptom_3,Specialization,Name,State,City,user_rating,schedule,Disease_Encoded,Symptom_1_Encoded,Symptom_2_Encoded,Symptom_3_Encoded,Specialization_Encoded,Name_Encoded,State_Encoded,City_Encoded,schedule_Encoded
8,10,11,16,1,262,2,41,4,1,8,10,11,16,1,262,2,41,1
8,10,11,16,1,281,2,41,1,5,8,10,11,16,1,281,2,41,5
8,10,11,16,1,287,2,31,1,10,8,10,11,16,1,287,2,31,10
8,10,11,16,1,288,2,31,0,3,8,10,11,16,1,288,2,31,3
8,10,11,16,1,290,2,41,4,1,8,10,11,16,1,290,2,41,1
8,10,11,16,1,297,2,41,2,0,8,10,11,16,1,297,2,41,0
8,10,11,16,1,303,2,41,4,7,8,10,11,16,1,303,2,41,7
8,10,11,16,1,304,2,31,2,15,8,10,11,16,1,304,2,31,15
8,10,11,16,1,305,2,41,0,5,8,10,11,16,1,305,2,41,5
8,10,11,16,1,306,2,31,0,14,8,10,11,16,1,306,2,31,14
8,10,11,16,1,307,2,41,5,14,8,10,11,16,1,307,2,41,14
8,10,11,16,1,308,2,41,5,1,8,10,11,16,1,308,2,41,1
8,10,11,16,1,313,2,41,3,14,8,10,11,16,1,313,2,41,14
8,10,11,16,1,317,2,41,0,10,8,10,11,16,1,317,2,41,10
8,10,11,16,1,320,2,31,1,11,8,10,11,16,1,320,2,31,11
8,10,11,16,1,323,2,41,4,11,8,10,11,16,1,323,2,41,11
8,10,11,16,1,349,2,31,2,17,8,10,11,16,1,349,2,31,17
8,10,11,16,1,364,2,41,4,14,8,10,11,16,1,364,2,41,14
8,10,11,16,1,369,2,41,4,18,8,10,11,16,1,369,2,41,18
8,10,11,16,1,371,2,41,4,10,8,10,11,16,1,371,2,41,10
8,10,11,16,1,372,2,41,4,17,8,10,11,16,1,372,2,41,17
8,10,11,16,1,373,2,41,4,0,8,10,11,16,1,373,2,41,0
8,10,11,16,1,376,2,41,5,6,8,10,11,16,1,376,2,41,6
8,10,11,16,1,378,2,41,0,20,8,10,11,16,1,378,2,41,20
8,10,11,16,1,386,2,41,5,18,8,10,11,16,1,386,2,41,18
8,10,11,16,1,388,2,41,4,17,8,10,11,16,1,388,2,41,17
8,10,11,16,1,397,2,31,4,12,8,10,11,16,1,397,2,31,12
8,10,11,16,1,399,2,31,2,10,8,10,11,16,1,399,2,31,10
8,10,11,16,1,400,2,41,4,14,8,10,11,16,1,400,2,41,14
8,10,11,16,1,403,2,41,4,15,8,10,11,16,1,403,2,41,15
8,10,11,16,1,406,2,31,5,1,8,10,11,16,1,406,2,31,1
8,10,11,16,1,407,2,41,4,7,8,10,11,16,1,407,2,41,7
8,10,11,16,1,408,2,41,1,10,8,10,11,16,1,408,2,41,10
8,10,11,16,1,411,2,41,5,10,8,10,11,16,1,411,2,41,10
8,10,11,16,1,412,2,41,1,0,8,10,11,16,1,412,2,41,0
8,10,11,16,1,15,4,4,1,7,8,10,11,16,1,15,4,4,7
8,10,11,16,1,18,4,14,4,8,8,10,11,16,1,18,4,14,8
8,10,11,16,1,19,4,35,0,13,8,10,11,16,1,19,4,35,13
8,10,11,16,1,20,4,13,1,6,8,10,11,16,1,20,4,13,6
8,10,11,16,1,21,4,4,3,10,8,10,11,16,1,21,4,4,10
8,10,11,16,1,23,4,32,1,4,8,10,11,16,1,23,4,32,4
8,10,11,16,1,24,4,35,2,7,8,10,11,16,1,24,4,35,7
8,10,11,16,1,27,4,32,0,7,8,10,11,16,1,27,4,32,7
8,10,11,16,1,29,4,13,5,10,8,10,11,16,1,29,4,13,10
8,10,11,16,1,36,4,4,2,21,8,10,11,16,1,36,4,4,21
8,10,11,16,1,37,4,13,2,6,8,10,11,16,1,37,4,13,6
8,10,11,16,1,39,4,13,1,13,8,10,11,16,1,39,4,13,13
8,10,11,16,1,52,4,14,2,21,8,10,11,16,1,52,4,14,21
8,10,11,16,1,62,4,13,2,6,8,10,11,16,1,62,4,13,6
8,10,11,16,1,63,4,13,0,10,8,10,11,16,1,63,4,13,10
8,10,11,16,1,72,4,14,1,18,8,10,11,16,1,72,4,14,18
8,10,11,16,1,76,4,4,0,7,8,10,11,16,1,76,4,4,7
8,10,11,16,1,78,4,14,4,15,8,10,11,16,1,78,4,14,15
8,10,11,16,1,83,4,13,1,20,8,10,11,16,1,83,4,13,20
8,10,11,16,1,86,4,13,2,15,8,10,11,16,1,86,4,13,15
8,10,11,16,1,88,4,13,5,4,8,10,11,16,1,88,4,13,4
8,10,11,16,1,92,4,13,1,1,8,10,11,16,1,92,4,13,1
8,10,11,16,1,95,4,13,5,21,8,10,11,16,1,95,4,13,21
8,10,11,16,1,96,4,13,1,7,8,10,11,16,1,96,4,13,7
8,10,11,16,1,97,4,32,4,6,8,10,11,16,1,97,4,32,6
8,10,11,16,1,101,4,13,0,1,8,10,11,16,1,101,4,13,1
8,10,11,16,1,102,4,13,1,1,8,10,11,16,1,102,4,13,1
8,10,11,16,1,104,4,13,5,18,8,10,11,16,1,104,4,13,18
8,10,11,16,1,105,4,13,1,11,8,10,11,16,1,105,4,13,11
8,10,11,16,1,113,4,13,5,17,8,10,11,16,1,113,4,13,17
8,10,11,16,1,118,4,4,3,13,8,10,11,16,1,118,4,4,13
8,10,11,16,1,119,4,34,1,19,8,10,11,16,1,119,4,34,19
8,10,11,16,1,120,4,34,0,2,8,10,11,16,1,120,4,34,2
8,10,11,16,1,121,4,13,3,20,8,10,11,16,1,121,4,13,20
8,10,11,16,1,122,4,14,5,1,8,10,11,16,1,122,4,14,1
8,10,11,16,1,124,4,14,2,0,8,10,11,16,1,124,4,14,0
8,10,11,16,1,127,4,24,2,2,8,10,11,16,1,127,4,24,2
8,10,11,16,1,128,4,28,1,13,8,10,11,16,1,128,4,28,13
8,10,11,16,1,133,4,13,0,10,8,10,11,16,1,133,4,13,10
8,10,11,16,1,135,4,13,1,3,8,10,11,16,1,135,4,13,3
8,10,11,16,1,140,4,4,2,14,8,10,11,16,1,140,4,4,14
8,10,11,16,1,141,4,14,1,1,8,10,11,16,1,141,4,14,1
8,10,11,16,1,149,4,18,1,18,8,10,11,16,1,149,4,18,18
8,10,11,16,1,150,4,34,2,2,8,10,11,16,1,150,4,34,2
8,10,11,16,1,151,4,14,2,15,8,10,11,16,1,151,4,14,15
8,10,11,16,1,154,4,13,3,16,8,10,11,16,1,154,4,13,16
8,10,11,16,1,161,4,4,3,16,8,10,11,16,1,161,4,4,16
8,10,11,16,1,163,4,13,0,8,8,10,11,16,1,163,4,13,8
8,10,11,16,1,170,4,7,5,5,8,10,11,16,1,170,4,7,5
8,10,11,16,1,172,4,17,5,20,8,10,11,16,1,172,4,17,20
8,10,11,16,1,175,4,12,0,1,8,10,11,16,1,175,4,12,1
8,10,11,16,1,177,4,13,2,4,8,10,11,16,1,177,4,13,4
8,10,11,16,1,178,4,10,0,11,8,10,11,16,1,178,4,10,11
8,10,11,16,1,189,4,28,0,1,8,10,11,16,1,189,4,28,1
8,10,11,16,1,193,4,12,3,16,8,10,11,16,1,193,4,12,16
8,10,11,16,1,198,4,13,2,20,8,10,11,16,1,198,4,13,20
8,10,11,16,1,200,4,13,3,1,8,10,11,16,1,200,4,13,1
8,10,11,16,1,203,4,34,1,13,8,10,11,16,1,203,4,34,13
8,10,11,16,1,206,4,4,2,18,8,10,11,16,1,206,4,4,18
8,10,11,16,1,208,4,34,4,21,8,10,11,16,1,208,4,34,21
8,10,11,16,1,215,4,13,0,9,8,10,11,16,1,215,4,13,9
8,10,11,16,1,216,4,13,0,0,8,10,11,16,1,216,4,13,0
8,10,11,16,1,217,4,12,2,1,8,10,11,16,1,217,4,12,1
8,10,11,16,1,218,4,12,4,12,8,10,11,16,1,218,4,12,12
8,10,11,16,1,222,4,6,5,15,8,10,11,16,1,222,4,6,15
8,10,11,16,1,224,4,13,2,7,8,10,11,16,1,224,4,13,7
8,10,11,16,1,224,4,18,0,9,8,10,11,16,1,224,4,18,9
8,10,11,16,1,228,4,13,5,19,8,10,11,16,1,228,4,13,19
8,10,11,16,1,235,4,14,0,21,8,10,11,16,1,235,4,14,21
8,10,11,16,1,242,4,13,2,5,8,10,11,16,1,242,4,13,5
8,10,11,16,1,253,4,14,5,16,8,10,11,16,1,253,4,14,16
8,10,11,16,1,254,4,33,1,16,8,10,11,16,1,254,4,33,16
8,10,11,16,1,256,4,13,3,20,8,10,11,16,1,256,4,13,20
8,10,11,16,1,258,4,13,2,10,8,10,11,16,1,258,4,13,10
8,10,11,16,1,259,4,14,1,18,8,10,11,16,1,259,4,14,18
8,10,11,16,1,264,4,13,4,5,8,10,11,16,1,264,4,13,5
8,10,11,16,1,266,4,14,0,4,8,10,11,16,1,266,4,14,4
8,10,11,16,1,268,4,13,0,13,8,10,11,16,1,268,4,13,13
8,10,11,16,1,270,4,13,2,5,8,10,11,16,1,270,4,13,5
8,10,11,16,1,271,4,13,4,5,8,10,11,16,1,271,4,13,5
8,10,11,16,1,274,4,4,2,9,8,10,11,16,1,274,4,4,9
8,10,11,16,1,275,4,13,3,2,8,10,11,16,1,275,4,13,2
8,10,11,16,1,280,4,23,2,0,8,10,11,16,1,280,4,23,0
8,10,11,16,1,282,4,14,0,16,8,10,11,16,1,282,4,14,16
8,10,11,16,1,289,4,4,0,16,8,10,11,16,1,289,4,4,16
8,10,11,16,1,292,4,34,5,1,8,10,11,16,1,292,4,34,1
8,10,11,16,1,298,4,13,1,19,8,10,11,16,1,298,4,13,19
8,10,11,16,1,308,4,4,3,20,8,10,11,16,1,308,4,4,20
8,10,11,16,1,316,4,13,5,4,8,10,11,16,1,316,4,13,4
8,10,11,16,1,325,4,4,5,19,8,10,11,16,1,325,4,4,19
8,10,11,16,1,329,4,4,5,3,8,10,11,16,1,329,4,4,3
8,10,11,16,1,331,4,4,1,11,8,10,11,16,1,331,4,4,11
8,10,11,16,1,332,4,34,3,20,8,10,11,16,1,332,4,34,20
8,10,11,16,1,337,4,12,0,20,8,10,11,16,1,337,4,12,20
8,10,11,16,1,341,4,8,5,15,8,10,11,16,1,341,4,8,15
8,10,11,16,1,344,4,4,5,2,8,10,11,16,1,344,4,4,2
8,10,11,16,1,345,4,4,5,6,8,10,11,16,1,345,4,4,6
8,10,11,16,1,346,4,36,2,10,8,10,11,16,1,346,4,36,10
8,10,11,16,1,348,4,16,0,1,8,10,11,16,1,348,4,16,1
8,10,11,16,1,351,4,13,1,0,8,10,11,16,1,351,4,13,0
8,10,11,16,1,353,4,12,1,16,8,10,11,16,1,353,4,12,16
8,10,11,16,1,354,4,40,2,11,8,10,11,16,1,354,4,40,11
8,10,11,16,1,355,4,33,5,10,8,10,11,16,1,355,4,33,10
8,10,11,16,1,356,4,12,4,17,8,10,11,16,1,356,4,12,17
8,10,11,16,1,357,4,13,0,0,8,10,11,16,1,357,4,13,0
8,10,11,16,1,359,4,12,1,2,8,10,11,16,1,359,4,12,2
8,10,11,16,1,360,4,12,4,14,8,10,11,16,1,360,4,12,14
8,10,11,16,1,361,4,13,4,11,8,10,11,16,1,361,4,13,11
8,10,11,16,1,362,4,14,0,13,8,10,11,16,1,362,4,14,13
8,10,11,16,1,364,4,23,1,2,8,10,11,16,1,364,4,23,2
8,10,11,16,1,365,4,13,4,1,8,10,11,16,1,365,4,13,1
8,10,11,16,1,366,4,13,1,10,8,10,11,16,1,366,4,13,10
8,10,11,16,1,366,4,8,4,8,8,10,11,16,1,366,4,8,8
8,10,11,16,1,367,4,13,0,2,8,10,11,16,1,367,4,13,2
8,10,11,16,1,380,4,4,0,3,8,10,11,16,1,380,4,4,3
8,10,11,16,1,3,0,38,1,13,8,10,11,16,1,3,0,38,13
8,10,11,16,1,342,6,19,0,5,8,10,11,16,1,342,6,19,5
8,10,11,16,1,7,3,11,3,6,8,10,11,16,1,7,3,11,6
8,10,11,16,1,8,3,11,0,6,8,10,11,16,1,8,3,11,6
8,10,11,16,1,98,1,44,2,14,8,10,11,16,1,98,1,44,14
8,10,11,16,1,182,1,29,0,0,8,10,11,16,1,182,1,29,0
8,10,11,16,1,4,5,26,1,1,8,10,11,16,1,4,5,26,1
8,10,11,16,1,5,5,26,5,14,8,10,11,16,1,5,5,26,14
8,10,11,16,1,100,5,25,4,18,8,10,11,16,1,100,5,25,18
8,10,11,16,1,197,5,25,3,5,8,10,11,16,1,197,5,25,5
8,10,11,16,1,398,5,25,1,13,8,10,11,16,1,398,5,25,13
8,10,11,16,1,174,7,21,1,7,8,10,11,16,1,174,7,21,7
8,10,11,16,1,13,8,1,4,0,8,10,11,16,1,13,8,1,0
8,10,11,16,1,22,8,42,4,15,8,10,11,16,1,22,8,42,15
8,10,11,16,1,46,8,42,2,6,8,10,11,16,1,46,8,42,6
8,10,11,16,1,285,8,42,1,4,8,10,11,16,1,285,8,42,4
8,10,11,16,1,383,8,42,3,15,8,10,11,16,1,383,8,42,15
8,10,11,16,1,392,8,42,2,0,8,10,11,16,1,392,8,42,0
8,10,11,16,1,393,8,42,2,18,8,10,11,16,1,393,8,42,18
8,10,11,16,1,231,9,20,3,17,8,10,11,16,1,231,9,20,17
8,10,11,16,1,35,2,41,4,7,8,10,11,16,1,35,2,41,7
8,10,11,16,1,51,2,41,4,20,8,10,11,16,1,51,2,41,20
8,10,11,16,1,67,2,31,1,7,8,10,11,16,1,67,2,31,7
8,10,11,16,1,68,2,41,2,6,8,10,11,16,1,68,2,41,6
8,10,11,16,1,106,2,31,3,10,8,10,11,16,1,106,2,31,10
8,10,11,16,1,107,2,41,3,19,8,10,11,16,1,107,2,41,19
8,10,11,16,1,112,2,31,3,21,8,10,11,16,1,112,2,31,21
8,10,11,16,1,116,2,41,2,1,8,10,11,16,1,116,2,41,1
8,10,11,16,1,181,2,41,0,3,8,10,11,16,1,181,2,41,3
8,10,11,16,1,184,2,41,0,9,8,10,11,16,1,184,2,41,9
8,10,11,16,1,209,2,41,1,15,8,10,11,16,1,209,2,41,15
8,10,11,16,1,212,2,41,5,5,8,10,11,16,1,212,2,41,5
8,10,11,16,1,233,2,31,2,11,8,10,11,16,1,233,2,31,11
8,10,11,16,1,237,2,41,5,12,8,10,11,16,1,237,2,41,12
8,10,11,16,1,246,2,31,2,5,8,10,11,16,1,246,2,31,5
8,10,11,16,1,247,2,31,0,21,8,10,11,16,1,247,2,31,21
8,10,11,16,1,250,2,41,4,7,8,10,11,16,1,250,2,41,7
8,10,11,16,1,262,2,41,0,11,8,10,11,16,1,262,2,41,11
8,10,11,16,1,281,2,41,5,11,8,10,11,16,1,281,2,41,11
8,10,11,16,1,287,2,31,2,11,8,10,11,16,1,287,2,31,11
8,10,11,16,1,288,2,31,5,16,8,10,11,16,1,288,2,31,16
8,10,11,16,1,290,2,41,3,3,8,10,11,16,1,290,2,41,3
8,10,11,16,1,297,2,41,2,13,8,10,11,16,1,297,2,41,13
8,10,11,16,1,303,2,41,1,18,8,10,11,16,1,303,2,41,18
8,10,11,16,1,304,2,31,0,10,8,10,11,16,1,304,2,31,10
8,10,11,16,1,305,2,41,1,12,8,10,11,16,1,305,2,41,12
8,10,11,16,1,306,2,31,0,14,8,10,11,16,1,306,2,31,14
8,10,11,16,1,307,2,41,0,2,8,10,11,16,1,307,2,41,2
8,10,11,16,1,308,2,41,1,9,8,10,11,16,1,308,2,41,9
8,10,11,16,1,313,2,41,1,3,8,10,11,16,1,313,2,41,3
8,10,11,16,1,317,2,41,3,4,8,10,11,16,1,317,2,41,4
8,10,11,16,1,320,2,31,5,13,8,10,11,16,1,320,2,31,13
8,10,11,16,1,323,2,41,1,10,8,10,11,16,1,323,2,41,10
8,10,11,16,1,349,2,31,4,0,8,10,11,16,1,349,2,31,0
8,10,11,16,1,364,2,41,2,19,8,10,11,16,1,364,2,41,19
8,10,11,16,1,369,2,41,5,19,8,10,11,16,1,369,2,41,19
8,10,11,16,1,371,2,41,3,19,8,10,11,16,1,371,2,41,19
8,10,11,16,1,372,2,41,0,9,8,10,11,16,1,372,2,41,9
8,10,11,16,1,373,2,41,5,2,8,10,11,16,1,373,2,41,2
8,10,11,16,1,376,2,41,4,7,8,10,11,16,1,376,2,41,7
8,10,11,16,1,378,2,41,1,14,8,10,11,16,1,378,2,41,14
8,10,11,16,1,386,2,41,1,12,8,10,11,16,1,386,2,41,12
8,10,11,16,1,388,2,41,4,7,8,10,11,16,1,388,2,41,7
8,10,11,16,1,397,2,31,2,11,8,10,11,16,1,397,2,31,11
8,10,11,16,1,399,2,31,4,12,8,10,11,16,1,399,2,31,12
8,10,11,16,1,400,2,41,0,11,8,10,11,16,1,400,2,41,11
8,10,11,16,1,403,2,41,5,5,8,10,11,16,1,403,2,41,5
8,10,11,16,1,406,2,31,4,2,8,10,11,16,1,406,2,31,2
8,10,11,16,1,407,2,41,5,10,8,10,11,16,1,407,2,41,10
8,10,11,16,1,408,2,41,3,1,8,10,11,16,1,408,2,41,1
8,10,11,16,1,411,2,41,4,4,8,10,11,16,1,411,2,41,4
8,10,11,16,1,412,2,41,4,5,8,10,11,16,1,412,2,41,5
8,10,11,16,1,15,4,4,0,0,8,10,11,16,1,15,4,4,0
8,10,11,16,1,18,4,14,0,16,8,10,11,16,1,18,4,14,16
8,10,11,16,1,19,4,35,2,17,8,10,11,16,1,19,4,35,17
8,10,11,16,1,20,4,13,0,20,8,10,11,16,1,20,4,13,20
8,10,11,16,1,21,4,4,0,6,8,10,11,16,1,21,4,4,6
8,10,11,16,1,23,4,32,0,9,8,10,11,16,1,23,4,32,9
8,10,11,16,1,24,4,35,4,1,8,10,11,16,1,24,4,35,1
8,10,11,16,1,27,4,32,4,9,8,10,11,16,1,27,4,32,9
8,10,11,16,1,29,4,13,0,12,8,10,11,16,1,29,4,13,12
8,10,11,16,1,36,4,4,1,1,8,10,11,16,1,36,4,4,1
8,10,11,16,1,37,4,13,0,21,8,10,11,16,1,37,4,13,21
8,10,11,16,1,39,4,13,0,6,8,10,11,16,1,39,4,13,6
8,10,11,16,1,52,4,14,5,13,8,10,11,16,1,52,4,14,13
8,10,11,16,1,62,4,13,2,14,8,10,11,16,1,62,4,13,14
8,10,11,16,1,63,4,13,0,16,8,10,11,16,1,63,4,13,16
8,10,11,16,1,72,4,14,0,9,8,10,11,16,1,72,4,14,9
8,10,11,16,1,76,4,4,5,10,8,10,11,16,1,76,4,4,10
8,10,11,16,1,78,4,14,2,17,8,10,11,16,1,78,4,14,17
8,10,11,16,1,83,4,13,0,18,8,10,11,16,1,83,4,13,18
8,10,11,16,1,86,4,13,0,7,8,10,11,16,1,86,4,13,7
8,10,11,16,1,88,4,13,3,0,8,10,11,16,1,88,4,13,0
8,10,11,16,1,92,4,13,5,15,8,10,11,16,1,92,4,13,15
8,10,11,16,1,95,4,13,2,19,8,10,11,16,1,95,4,13,19
8,10,11,16,1,96,4,13,2,9,8,10,11,16,1,96,4,13,9
8,10,11,16,1,97,4,32,3,6,8,10,11,16,1,97,4,32,6
8,10,11,16,1,101,4,13,2,17,8,10,11,16,1,101,4,13,17
8,10,11,16,1,102,4,13,5,14,8,10,11,16,1,102,4,13,14
8,10,11,16,1,104,4,13,1,8,8,10,11,16,1,104,4,13,8
8,10,11,16,1,105,4,13,4,19,8,10,11,16,1,105,4,13,19
8,10,11,16,1,113,4,13,4,18,8,10,11,16,1,113,4,13,18
8,10,11,16,1,118,4,4,5,11,8,10,11,16,1,118,4,4,11
8,10,11,16,1,119,4,34,2,8,8,10,11,16,1,119,4,34,8
8,10,11,16,1,120,4,34,4,4,8,10,11,16,1,120,4,34,4
8,10,11,16,1,121,4,13,0,13,8,10,11,16,1,121,4,13,13
8,10,11,16,1,122,4,14,0,5,8,10,11,16,1,122,4,14,5
8,10,11,16,1,124,4,14,1,4,8,10,11,16,1,124,4,14,4
8,10,11,16,1,127,4,24,3,10,8,10,11,16,1,127,4,24,10
8,10,11,16,1,128,4,28,5,4,8,10,11,16,1,128,4,28,4
8,10,11,16,1,133,4,13,4,4,8,10,11,16,1,133,4,13,4
8,10,11,16,1,135,4,13,1,20,8,10,11,16,1,135,4,13,20
8,10,11,16,1,140,4,4,4,6,8,10,11,16,1,140,4,4,6
8,10,11,16,1,141,4,14,0,3,8,10,11,16,1,141,4,14,3
8,10,11,16,1,149,4,18,1,5,8,10,11,16,1,149,4,18,5
8,10,11,16,1,150,4,34,5,14,8,10,11,16,1,150,4,34,14
8,10,11,16,1,151,4,14,1,7,8,10,11,16,1,151,4,14,7
8,10,11,16,1,154,4,13,3,8,8,10,11,16,1,154,4,13,8
8,10,11,16,1,161,4,4,0,0,8,10,11,16,1,161,4,4,0
8,10,11,16,1,163,4,13,1,15,8,10,11,16,1,163,4,13,15
8,10,11,16,1,170,4,7,0,1,8,10,11,16,1,170,4,7,1
8,10,11,16,1,172,4,17,0,3,8,10,11,16,1,172,4,17,3
8,10,11,16,1,175,4,12,2,3,8,10,11,16,1,175,4,12,3
8,10,11,16,1,177,4,13,2,2,8,10,11,16,1,177,4,13,2
8,10,11,16,1,178,4,10,3,13,8,10,11,16,1,178,4,10,13
8,10,11,16,1,189,4,28,0,5,8,10,11,16,1,189,4,28,5
8,10,11,16,1,193,4,12,2,15,8,10,11,16,1,193,4,12,15
8,10,11,16,1,198,4,13,5,4,8,10,11,16,1,198,4,13,4
8,10,11,16,1,200,4,13,5,1,8,10,11,16,1,200,4,13,1
8,10,11,16,1,203,4,34,4,5,8,10,11,16,1,203,4,34,5
8,10,11,16,1,206,4,4,0,17,8,10,11,16,1,206,4,4,17
8,10,11,16,1,208,4,34,1,16,8,10,11,16,1,208,4,34,16
8,10,11,16,1,215,4,13,0,19,8,10,11,16,1,215,4,13,19
8,10,11,16,1,216,4,13,1,2,8,10,11,16,1,216,4,13,2
8,10,11,16,1,217,4,12,3,3,8,10,11,16,1,217,4,12,3
8,10,11,16,1,218,4,12,2,13,8,10,11,16,1,218,4,12,13
8,10,11,16,1,222,4,6,4,3,8,10,11,16,1,222,4,6,3
8,10,11,16,1,224,4,13,2,16,8,10,11,16,1,224,4,13,16
8,10,11,16,1,224,4,18,5,20,8,10,11,16,1,224,4,18,20
8,10,11,16,1,228,4,13,1,3,8,10,11,16,1,228,4,13,3
8,10,11,16,1,235,4,14,5,6,8,10,11,16,1,235,4,14,6
8,10,11,16,1,242,4,13,3,15,8,10,11,16,1,242,4,13,15
8,10,11,16,1,253,4,14,1,2,8,10,11,16,1,253,4,14,2
8,10,11,16,1,254,4,33,5,18,8,10,11,16,1,254,4,33,18
8,10,11,16,1,256,4,13,3,6,8,10,11,16,1,256,4,13,6
8,10,11,16,1,258,4,13,5,5,8,10,11,16,1,258,4,13,5
8,10,11,16,1,259,4,14,3,1,8,10,11,16,1,259,4,14,1
8,10,11,16,1,264,4,13,5,21,8,10,11,16,1,264,4,13,21
8,10,11,16,1,266,4,14,4,4,8,10,11,16,1,266,4,14,4
8,10,11,16,1,268,4,13,4,17,8,10,11,16,1,268,4,13,17
8,10,11,16,1,270,4,13,2,21,8,10,11,16,1,270,4,13,21
8,10,11,16,1,271,4,13,4,21,8,10,11,16,1,271,4,13,21
8,10,11,16,1,274,4,4,1,12,8,10,11,16,1,274,4,4,12
8,10,11,16,1,275,4,13,1,15,8,10,11,16,1,275,4,13,15
8,10,11,16,1,280,4,23,5,10,8,10,11,16,1,280,4,23,10
8,10,11,16,1,282,4,14,5,8,8,10,11,16,1,282,4,14,8
8,10,11,16,1,289,4,4,3,1,8,10,11,16,1,289,4,4,1
8,10,11,16,1,292,4,34,2,6,8,10,11,16,1,292,4,34,6
8,10,11,16,1,298,4,13,5,5,8,10,11,16,1,298,4,13,5
8,10,11,16,1,308,4,4,2,2,8,10,11,16,1,308,4,4,2
8,10,11,16,1,316,4,13,2,15,8,10,11,16,1,316,4,13,15
8,10,11,16,1,325,4,4,3,20,8,10,11,16,1,325,4,4,20
8,10,11,16,1,329,4,4,4,0,8,10,11,16,1,329,4,4,0
8,10,11,16,1,331,4,4,0,20,8,10,11,16,1,331,4,4,20
8,10,11,16,1,332,4,34,1,0,8,10,11,16,1,332,4,34,0
8,10,11,16,1,337,4,12,3,13,8,10,11,16,1,337,4,12,13
8,10,11,16,1,341,4,8,1,9,8,10,11,16,1,341,4,8,9
8,10,11,16,1,344,4,4,4,9,8,10,11,16,1,344,4,4,9
8,10,11,16,1,345,4,4,4,7,8,10,11,16,1,345,4,4,7
8,10,11,16,1,346,4,36,3,3,8,10,11,16,1,346,4,36,3
8,10,11,16,1,348,4,16,3,6,8,10,11,16,1,348,4,16,6
8,10,11,16,1,351,4,13,0,10,8,10,11,16,1,351,4,13,10
8,10,11,16,1,353,4,12,2,16,8,10,11,16,1,353,4,12,16
8,10,11,16,1,354,4,40,0,19,8,10,11,16,1,354,4,40,19
8,10,11,16,1,355,4,33,3,6,8,10,11,16,1,355,4,33,6
8,10,11,16,1,356,4,12,0,7,8,10,11,16,1,356,4,12,7
8,10,11,16,1,357,4,13,5,21,8,10,11,16,1,357,4,13,21
8,10,11,16,1,359,4,12,5,10,8,10,11,16,1,359,4,12,10
8,10,11,16,1,360,4,12,5,20,8,10,11,16,1,360,4,12,20
8,10,11,16,1,361,4,13,1,12,8,10,11,16,1,361,4,13,12
8,10,11,16,1,362,4,14,4,9,8,10,11,16,1,362,4,14,9
8,10,11,16,1,364,4,23,4,16,8,10,11,16,1,364,4,23,16
8,10,11,16,1,365,4,13,0,0,8,10,11,16,1,365,4,13,0
8,10,11,16,1,366,4,13,5,14,8,10,11,16,1,366,4,13,14
8,10,11,16,1,366,4,8,2,11,8,10,11,16,1,366,4,8,11
8,10,11,16,1,367,4,13,3,20,8,10,11,16,1,367,4,13,20
8,10,11,16,1,380,4,4,4,19,8,10,11,16,1,380,4,4,19
8,10,11,16,1,3,0,38,0,17,8,10,11,16,1,3,0,38,17
8,10,11,16,1,342,6,19,3,20,8,10,11,16,1,342,6,19,20
8,10,11,16,1,7,3,11,4,12,8,10,11,16,1,7,3,11,12
8,10,11,16,1,8,3,11,5,2,8,10,11,16,1,8,3,11,2
8,10,11,16,1,98,1,44,0,15,8,10,11,16,1,98,1,44,15
8,10,11,16,1,182,1,29,3,21,8,10,11,16,1,182,1,29,21
6,10,9,2,1,4,5,26,2,13,6,10,9,2,1,4,5,26,13
6,10,9,2,1,5,5,26,0,5,6,10,9,2,1,5,5,26,5
6,10,9,2,1,100,5,25,0,19,6,10,9,2,1,100,5,25,19
6,10,9,2,1,197,5,25,0,3,6,10,9,2,1,197,5,25,3
6,10,9,2,1,398,5,25,4,13,6,10,9,2,1,398,5,25,13
6,10,9,2,1,174,7,21,2,18,6,10,9,2,1,174,7,21,18
6,10,9,2,1,13,8,1,5,1,6,10,9,2,1,13,8,1,1
6,10,9,2,1,22,8,42,2,14,6,10,9,2,1,22,8,42,14
6,10,9,2,1,46,8,42,5,12,6,10,9,2,1,46,8,42,12
6,10,9,2,1,285,8,42,0,19,6,10,9,2,1,285,8,42,19
6,10,9,2,1,383,8,42,5,1,6,10,9,2,1,383,8,42,1
6,10,9,2,1,392,8,42,0,9,6,10,9,2,1,392,8,42,9
6,10,9,2,1,393,8,42,2,7,6,10,9,2,1,393,8,42,7
6,10,9,2,1,231,9,20,3,13,6,10,9,2,1,231,9,20,13
6,10,9,2,1,35,2,41,0,11,6,10,9,2,1,35,2,41,11
6,10,9,2,1,51,2,41,2,13,6,10,9,2,1,51,2,41,13
6,10,9,2,1,67,2,31,4,21,6,10,9,2,1,67,2,31,21
6,10,9,2,1,68,2,41,2,8,6,10,9,2,1,68,2,41,8
6,10,9,2,1,106,2,31,3,3,6,10,9,2,1,106,2,31,3
6,10,9,2,1,107,2,41,0,20,6,10,9,2,1,107,2,41,20
6,10,9,2,1,112,2,31,5,20,6,10,9,2,1,112,2,31,20
